settlement_date,settlement_period,ssp,net_imbalance_volume,sell_price_adjustment,buy_price_adjustment,price_derivation_code,replacement_price
2026-04-20,23,76.32,-296.81207902777777,0.0,0.0,N,
2026-04-20,24,76.4,-193.906861031746,0.0,0.0,N,
2026-04-20,25,105.95,63.20476007936508,0.0,0.0,P,
2026-04-20,26,76.4,-79.01795124503968,0.0,0.0,N,
2026-04-20,27,76.4,-218.96190199717955,0.0,0.0,N,
2026-04-20,28,76.41,-64.13594652380952,0.0,0.0,N,
2026-04-20,29,105.95,159.58986970959597,0.0,0.0,P,
2026-04-20,30,111.5,410.272858339599,0.0,0.0,P,
2026-04-20,31,105.95,145.50261911352752,0.0,0.0,P,
2026-04-20,32,105.95,171.85258033751694,0.0,0.0,P,
2026-04-20,33,78.56,-248.85158694444445,0.0,0.0,N,
2026-04-20,34,78.81,-199.13616973716896,0.0,0.0,N,
2026-04-20,35,85.23,-17.363831367521367,0.0,0.0,N,
2026-04-20,36,93.19,-3.710084087301587,0.0,0.0,N,
2026-04-20,37,139.8,249.4369957053383,0.0,0.0,P,
2026-04-20,38,85.0,-33.83029793140028,0.0,0.0,N,
2026-04-20,39,139.8,411.8064252975992,0.0,0.0,P,
2026-04-20,40,139.8,284.29289944444446,0.0,0.0,P,
2026-04-20,41,139.9,446.97144799603177,0.0,0.0,P,
2026-04-20,42,139.8,398.6965986706349,0.0,0.0,P,
2026-04-20,43,134.0,16.186719537037035,0.0,0.0,P,
2026-04-20,44,139.8,295.56404761904764,0.0,0.0,P,
2026-04-20,45,116.9,156.7434025396825,0.0,0.0,P,
2026-04-20,46,116.9,163.27536514774008,0.0,0.0,P,
2026-04-20,47,74.21,-139.93274446142092,0.0,0.0,N,
2026-04-20,48,74.25,-67.27383275468975,0.0,0.0,N,
2026-04-21,1,90.78,92.04634576719576,0.0,0.0,P,90.78
2026-04-21,2,74.2,-29.976702647907647,0.0,0.0,N,
2026-04-21,3,74.25,-110.38161424603176,0.0,0.0,N,
2026-04-21,4,74.25,-103.70207791666668,0.0,0.0,N,
2026-04-21,5,110.0,36.84671484973156,0.0,0.0,P,110.0
2026-04-21,6,74.21,-66.11331922619047,0.0,0.0,N,
2026-04-21,7,74.21,-50.45179249039359,0.0,0.0,N,
2026-04-21,8,81.61,109.86950118589743,0.0,0.0,P,81.61
2026-04-21,9,85.75,490.01232278061906,0.0,0.0,P,85.75
2026-04-21,10,121.5,99.48974869708996,0.0,0.0,P,
2026-04-21,11,121.5,185.6865476190476,0.0,0.0,P,
2026-04-21,12,129.0,30.86819402488426,0.0,0.0,P,
2026-04-21,13,133.0,282.94381273809523,0.0,0.0,P,
2026-04-21,14,136.0,563.8615025925926,0.0,0.0,P,
2026-04-21,15,136.0,556.1975200462963,0.0,0.0,P,
2026-04-21,16,136.0,525.4449102373018,0.0,0.0,P,
2026-04-21,17,136.0,683.3520453751804,0.0,0.0,P,
2026-04-21,18,133.0,568.4583323611112,0.0,0.0,P,
2026-04-21,19,131.0,535.1937987497092,0.0,0.0,P,
2026-04-21,20,128.9,428.6084169128758,0.0,0.0,P,
2026-04-21,21,69.23102343539196,-9.554181430023148,0.0,0.0,N,
2026-04-21,22,57.31,-440.8843285582319,0.0,0.0,N,
2026-04-21,23,50.04,-214.0186872538803,0.0,0.0,N,
2026-04-21,24,39.9,-285.8763084743069,0.0,0.0,N,
2026-04-21,25,33.31,-541.9212008417499,0.0,0.0,N,
2026-04-21,26,25.0,-306.7684867681197,0.0,0.0,N,
2026-04-21,27,15.11,-328.3496510176845,0.0,0.0,N,
2026-04-21,28,-29.002198231102124,-649.6668762684085,0.0,0.0,N,
2026-04-21,29,-73.34,-952.4319591053172,0.0,0.0,N,
2026-04-21,30,-83.99,-1234.2681969278049,0.0,0.0,N,
2026-04-21,31,-71.11,-752.0834777030074,0.0,0.0,N,
2026-04-21,32,-40.0,-605.6038509273677,0.0,0.0,N,
2026-04-21,33,38.0,-150.46783792328043,0.0,0.0,N,
2026-04-21,34,40.0,-42.84635165228777,0.0,0.0,N,
2026-04-21,35,50.0,-55.66724217262555,0.0,0.0,N,
2026-04-21,36,134.0,87.99062686507936,0.0,0.0,P,
2026-04-21,37,100.0,8.863042568172057,0.0,0.0,P,
2026-04-21,38,149.8,199.5189319197932,0.0,0.0,P,
2026-04-21,39,149.8,213.970835370375,0.0,0.0,P,
2026-04-21,40,73.0,-53.716745352976005,0.0,0.0,N,
2026-04-21,41,113.53,8.498055833333334,0.0,0.0,P,
2026-04-21,42,154.5,296.9863399503722,0.0,0.0,P,
2026-04-21,43,149.8,198.1178167777778,0.0,0.0,P,
2026-04-21,44,149.8,165.23035611111112,0.0,0.0,P,
2026-04-21,45,73.0,-254.84059836805557,0.0,0.0,N,
2026-04-21,46,73.0,-268.17468430555556,0.0,0.0,N,
2026-04-21,47,69.35,-357.17848242149756,0.0,0.0,N,
2026-04-21,48,70.09,-320.6730579563492,0.0,0.0,N,
2026-04-22,1,75.02,-283.97595989028946,0.0,0.0,N,
2026-04-22,2,73.06977777777777,-365.08637053391055,0.0,0.0,N,
2026-04-22,3,70.93013333333333,-240.27034035714289,0.0,0.0,N,
2026-04-22,4,76.99009900990099,-119.30267797619048,0.0,0.0,N,
2026-04-22,5,73.62,-79.89242282430213,0.0,0.0,N,
2026-04-22,6,74.9,105.74919550218938,0.0,0.0,P,74.9
2026-04-22,7,73.38,10.748080277777778,0.0,0.0,P,73.38
2026-04-22,8,70.46,-147.18789881944446,0.0,0.0,N,
2026-04-22,9,66.2,-293.72691092185096,0.0,0.0,N,
2026-04-22,10,71.84688808302117,-110.79260787878788,0.0,0.0,N,
2026-04-22,11,96.48,295.3186199933862,0.0,0.0,P,96.48
2026-04-22,12,69.92,-348.7093014637051,0.0,0.0,N,
2026-04-22,13,129.37,129.08936369047618,0.0,0.0,P,129.37
2026-04-22,14,134.09230947885908,424.7869789035088,0.0,0.0,P,134.056
2026-04-22,15,100.1,22.419876721186252,0.0,0.0,P,
2026-04-22,16,101.66,60.80416666666667,0.0,0.0,P,101.66
2026-04-22,17,51.03,-239.09166666666667,0.0,0.0,N,
2026-04-22,18,51.03,-94.1444585691048,0.0,0.0,N,
2026-04-22,19,50.11,62.453472222222224,0.0,0.0,P,50.11
2026-04-22,20,30.61,140.2465523611111,0.0,0.0,P,30.61
2026-04-22,21,-6.06,-254.7111111111111,0.0,0.0,N,
2026-04-22,22,-6.06,-256.74690875,0.0,0.0,N,
2026-04-22,23,-9.18,-309.69999990384616,0.0,0.0,N,
2026-04-22,24,-10.0,-390.74583333333334,0.0,0.0,N,
2026-04-22,25,-20.22,-395.5447222222222,0.0,0.0,N,
2026-04-22,26,-21.54,-467.8509245576131,0.0,0.0,N,
2026-04-22,27,-21.92,-245.52340597222224,0.0,0.0,N,
2026-04-22,28,-27.5,-434.98326741716994,0.0,0.0,N,
2026-04-22,29,-30.84,-666.6792010317461,0.0,0.0,N,
2026-04-22,30,-82.42,-738.22882479234,0.0,0.0,N,
2026-04-22,31,-40.0,-452.37194444444447,0.0,0.0,N,
2026-04-22,32,-27.5,-322.4213888888889,0.0,0.0,N,
2026-04-22,33,115.0,14.22888888888889,0.0,0.0,P,
2026-04-22,34,146.29213834359877,381.05570013629506,0.0,0.0,P,145.70833333333334
2026-04-22,35,149.0,96.64011789021164,0.0,0.0,P,
2026-04-22,36,149.0,102.4473082010582,0.0,0.0,P,
2026-04-22,37,140.0,201.3272634325397,0.0,0.0,P,
2026-04-22,38,149.0,525.9551478186274,0.0,0.0,P,
2026-04-22,39,135.0,238.90840555555556,0.0,0.0,P,
2026-04-22,40,140.0,318.40649305555553,0.0,0.0,P,
2026-04-22,41,88.1,-59.96667402777778,0.0,0.0,N,
2026-04-22,42,140.0,44.76166680555555,0.0,0.0,P,
2026-04-22,43,88.51,-20.91629950617284,0.0,0.0,N,
2026-04-22,44,73.0,-443.7361728946517,0.0,0.0,N,
2026-04-22,45,140.0,163.5627926845377,0.0,0.0,P,
2026-04-22,46,140.0,114.25438427316644,0.0,0.0,P,140.0
2026-04-22,47,78.92,-54.4991403030303,0.0,0.0,N,
2026-04-22,48,88.51,-17.831232667857908,0.0,0.0,N,
2026-04-23,1,86.48,67.72308368589744,0.0,0.0,P,86.48
2026-04-23,2,81.64,-98.41667083333331,0.0,0.0,N,
2026-04-23,3,70.32,-122.39368964646464,0.0,0.0,N,
2026-04-23,4,88.94,104.77496172077922,0.0,0.0,P,88.94
2026-04-23,5,86.45,-112.9774317063492,0.0,0.0,N,
2026-04-23,6,86.22,-103.45272281691923,0.0,0.0,N,
2026-04-23,7,75.68,-175.7799603174603,0.0,0.0,N,
2026-04-23,8,66.0,-189.97976428571428,0.0,0.0,N,
2026-04-23,9,65.0,-146.25818942908307,0.0,0.0,N,
2026-04-23,10,81.81,-18.860725855119824,0.0,0.0,N,
2026-04-23,11,68.44568961162614,-69.87618880952381,0.0,0.0,N,
2026-04-23,12,105.09,180.71785714285716,0.0,0.0,P,105.09
2026-04-23,13,133.85,304.98366625,0.0,0.0,P,133.85
2026-04-23,14,157.0,234.31947852411477,0.0,0.0,P,157.0
2026-04-23,15,157.0,162.11225285714286,0.0,0.0,P,
2026-04-23,16,114.35,106.03818321428572,0.0,0.0,P,
2026-04-23,17,169.3,652.0338567766422,0.0,0.0,P,169.3
2026-04-23,18,159.4,351.1168744737103,0.0,0.0,P,
2026-04-23,19,160.9446248634361,176.21060077731747,0.0,0.0,P,
2026-04-23,20,66.0,-162.48208555555556,0.0,0.0,N,
2026-04-23,21,76.9,-48.83,0.0,0.0,N,
2026-04-23,22,76.9,-34.06388888888889,0.0,0.0,N,
2026-04-23,23,113.6,86.79833638888888,0.0,0.0,P,
2026-04-23,24,114.0,158.39437819444444,0.0,0.0,P,
2026-04-23,25,114.0,320.39722222222224,0.0,0.0,P,114.0
2026-04-23,26,114.0,222.74166805555555,0.0,0.0,P,114.0
2026-04-23,27,114.0,258.2583323611111,0.0,0.0,P,114.0
2026-04-23,28,114.0,305.8833333333333,0.0,0.0,P,114.0
2026-04-23,29,109.6,78.50263069444445,0.0,0.0,P,
2026-04-23,30,109.6,68.5279738888889,0.0,0.0,P,
2026-04-23,31,114.0,318.8065362896825,0.0,0.0,P,
2026-04-23,32,113.75,115.69166666666666,0.0,0.0,P,
2026-04-23,33,72.0,-109.1847595553889,0.0,0.0,N,
2026-04-23,34,109.6,12.624120833333333,0.0,0.0,P,
2026-04-23,35,109.6,55.682346148238494,0.0,0.0,P,
2026-04-23,36,139.0,87.32654611659665,0.0,0.0,P,
2026-04-23,37,97.87,-5.66403384920635,0.0,0.0,N,
2026-04-23,38,139.0,306.81666583333333,0.0,0.0,P,139.0
2026-04-23,39,139.0,293.7538249498747,0.0,0.0,P,139.0
2026-04-23,40,140.0,175.75833333333333,0.0,0.0,P,140.0
2026-04-23,41,132.75,149.5,0.0,0.0,P,132.75
2026-04-23,42,145.0,215.6026547222222,0.0,0.0,P,
2026-04-23,43,142.0,492.7750402777778,0.0,0.0,P,
2026-04-23,44,140.0,356.80239572733916,0.0,0.0,P,
2026-04-23,45,124.74667378235203,67.89194444444445,0.0,0.0,P,124.72
2026-04-23,46,87.09,-5.818486296296296,0.0,0.0,N,
2026-04-23,47,82.0,-112.87799875541126,0.0,0.0,N,
2026-04-23,48,82.35,-61.08459595959596,0.0,0.0,N,
2026-04-24,1,92.6,216.9346175042795,0.0,0.0,P,92.6
2026-04-24,2,96.7,198.73085725957048,0.0,0.0,P,96.7
2026-04-24,3,80.01,-163.29401837912087,0.0,0.0,N,
2026-04-24,4,88.59,-80.12257936507936,0.0,0.0,N,
2026-04-24,5,90.81,1.7670238095238096,0.0,0.0,P,90.81
2026-04-24,6,89.81,197.12439961871465,0.0,0.0,P,89.81
2026-04-24,7,84.91,-40.54171713934214,0.0,0.0,N,
2026-04-24,8,80.65,-41.544860185185186,0.0,0.0,N,
2026-04-24,9,80.75,-124.09631636881636,0.0,0.0,N,
2026-04-24,10,80.75,-103.18957786519036,0.0,0.0,N,
2026-04-24,11,80.75,-282.60022925925927,0.0,0.0,N,
2026-04-24,12,96.91,55.80833611111111,0.0,0.0,P,96.91
2026-04-24,13,123.47,116.23173694444444,0.0,0.0,P,123.47
2026-04-24,14,122.61,49.60277282910628,0.0,0.0,P,122.61
2026-04-24,15,80.77,-6.2446311111111115,0.0,0.0,N,
2026-04-24,16,136.85560190243064,3.1178601388888887,0.0,0.0,P,
2026-04-24,17,87.47,-25.459373333333332,0.0,0.0,N,
2026-04-24,18,87.48,-56.91780083333333,0.0,0.0,N,
2026-04-24,19,80.78,-84.21782898809523,0.0,0.0,N,
2026-04-24,20,101.89,26.656077957393485,0.0,0.0,P,101.89
2026-04-24,21,80.79,-81.86495378503105,0.0,0.0,N,
2026-04-24,22,80.79,-31.47389970043573,0.0,0.0,N,
2026-04-24,23,120.0,429.72146733096105,0.0,0.0,P,
2026-04-24,24,134.83,536.156755243378,0.0,0.0,P,134.83
2026-04-24,25,120.0,353.47627651960784,0.0,0.0,P,
2026-04-24,26,78.1,-8.675014444444445,0.0,0.0,N,
2026-04-24,27,74.1,-25.383333333333333,0.0,0.0,N,
2026-04-24,28,75.0,-28.60195773148148,0.0,0.0,N,
2026-04-24,29,120.0,436.63755422839506,0.0,0.0,P,
2026-04-24,30,99.48,112.125,0.0,0.0,P,99.48
2026-04-24,31,118.9,117.74166666666666,0.0,0.0,P,118.9
2026-04-24,32,79.0,-79.69212166666667,0.0,0.0,N,
2026-04-24,33,150.0,37.78125,0.0,0.0,P,
2026-04-24,34,92.63,-66.51622145743146,0.0,0.0,N,
2026-04-24,35,93.32,-60.77808363095238,0.0,0.0,N,
2026-04-24,36,94.28,-140.58028071428572,0.0,0.0,N,
2026-04-24,37,136.0,2.8944562003968253,0.0,0.0,P,
2026-04-24,38,136.0,38.086813511904765,0.0,0.0,P,
2026-04-24,39,136.0,14.759130555555556,0.0,0.0,P,
2026-04-24,40,129.0,14.294176080246912,0.0,0.0,P,
2026-04-24,41,129.0,46.23747547191697,0.0,0.0,P,
2026-04-24,42,129.0,42.566670277777774,0.0,0.0,P,
2026-04-24,43,129.0,17.0,0.0,0.0,P,
2026-04-24,44,129.0,3.924020545843046,0.0,0.0,P,
2026-04-24,45,96.2,-36.237444583333335,0.0,0.0,N,
2026-04-24,46,103.32,139.7247445014245,0.0,0.0,P,103.32
2026-04-24,47,107.79,49.18333333333333,0.0,0.0,P,107.79
2026-04-24,48,103.9,97.825,0.0,0.0,P,103.9
2026-04-25,1,95.67,-3.0083333333333333,0.0,0.0,N,
2026-04-25,2,105.36,34.766666666666666,0.0,0.0,P,105.36
2026-04-25,3,113.07,281.61296296296297,0.0,0.0,P,113.07
2026-04-25,4,115.87,281.0466666666667,0.0,0.0,P,115.87
2026-04-25,5,88.88,-43.78333333333333,0.0,0.0,N,
2026-04-25,6,104.64,86.4425,0.0,0.0,P,104.64
2026-04-25,7,86.0,-35.19734848484848,0.0,0.0,N,
2026-04-25,8,81.9,-34.015151515151516,0.0,0.0,N,
2026-04-25,9,106.62,84.09476031215162,0.0,0.0,P,106.62
2026-04-25,10,87.44,40.695454545454545,0.0,0.0,P,87.44
2026-04-25,11,88.46,96.58200280112044,0.0,0.0,P,88.46
2026-04-25,12,93.21,171.85,0.0,0.0,P,93.21
2026-04-25,13,94.4,12.772222222222222,0.0,0.0,P,94.4
2026-04-25,14,97.53,39.09761904761905,0.0,0.0,P,97.53
2026-04-25,15,82.66,-121.02103174603177,0.0,0.0,N,
2026-04-25,16,82.66,-77.53492063492064,0.0,0.0,N,
2026-04-25,17,82.25,-47.242981666666665,0.0,0.0,N,
2026-04-25,18,82.25,-88.34999555555555,0.0,0.0,N,
2026-04-25,19,116.22,249.775135,0.0,0.0,P,116.22
2026-04-25,20,109.02,176.07958765231834,0.0,0.0,P,109.02
2026-04-25,21,154.0,381.82270246527776,0.0,0.0,P,
2026-04-25,22,154.0,530.6115776388889,0.0,0.0,P,
2026-04-25,23,125.0,196.38856383680556,0.0,0.0,P,125.0
2026-04-25,24,130.0,220.98783402777775,0.0,0.0,P,
2026-04-25,25,116.01891916225723,26.26309523809524,0.0,0.0,P,113.42333333333332
2026-04-25,26,109.9,150.6163492063492,0.0,0.0,P,109.9
2026-04-25,27,109.9,75.67723964646464,0.0,0.0,P,109.9
2026-04-25,28,130.0,144.3875,0.0,0.0,P,
2026-04-25,29,130.0,396.96303204545455,0.0,0.0,P,
2026-04-25,30,73.12,-97.26212297979798,0.0,0.0,N,
2026-04-25,31,83.53,-2.5279349145299146,0.0,0.0,N,
2026-04-25,32,40.0,-733.9304708796296,0.0,0.0,N,
2026-04-25,33,60.0,-140.6942420467647,0.0,0.0,N,
2026-04-25,34,70.0,-245.87582105555555,0.0,0.0,N,
2026-04-25,35,82.25,-223.07129944444443,0.0,0.0,N,
2026-04-25,36,130.3119755808707,140.92625745263695,0.0,0.0,P,129.84318055555556
2026-04-25,37,129.16,32.276350514255334,0.0,0.0,P,
2026-04-25,38,129.29,100.9106474537037,0.0,0.0,P,129.29
2026-04-25,39,138.0,70.5324074074074,0.0,0.0,P,138.0
2026-04-25,40,138.0,165.75,0.0,0.0,P,138.0
2026-04-25,41,103.0,-15.800416666666669,0.0,0.0,N,
2026-04-25,42,103.01,-23.666665555555557,0.0,0.0,N,
2026-04-25,43,130.92,132.50299972222223,0.0,0.0,P,130.92
2026-04-25,44,97.57,-22.35,0.0,0.0,N,
2026-04-25,45,126.91,165.96964708333334,0.0,0.0,P,126.91
2026-04-25,46,91.55,-15.00324211988304,0.0,0.0,N,
2026-04-25,47,79.46,-156.8098311546841,0.0,0.0,N,
2026-04-25,48,77.58,-129.38333333333333,0.0,0.0,N,
2026-04-26,1,104.87,1.024166666666667,0.0,0.0,P,
2026-04-26,2,113.4396809810754,27.508333333333333,0.0,0.0,P,
2026-04-26,3,109.54,16.591666666666665,0.0,0.0,P,
2026-04-26,4,79.45,-22.850513333333332,0.0,0.0,N,
2026-04-26,5,80.63,-42.48166666666667,0.0,0.0,N,
2026-04-26,6,81.15,-65.09259439814815,0.0,0.0,N,
2026-04-26,7,89.14,-4.417685982152777,0.0,0.0,N,
2026-04-26,8,81.15,-120.54833333333332,0.0,0.0,N,
2026-04-26,9,92.4,26.835897306104545,0.0,0.0,P,92.4
2026-04-26,10,92.9,50.75652888888889,0.0,0.0,P,92.9
2026-04-26,11,96.95,54.647653674863385,0.0,0.0,P,96.95
2026-04-26,12,96.39,94.76562416666668,0.0,0.0,P,96.39
2026-04-26,13,120.0,99.0014175,0.0,0.0,P,
2026-04-26,14,97.41,133.6140873015873,0.0,0.0,P,97.41
2026-04-26,15,81.83,-130.21825396825398,0.0,0.0,N,
2026-04-26,16,77.34,-128.90349416666666,0.0,0.0,N,
2026-04-26,17,93.38,5.9273482993691955,0.0,0.0,P,93.38
2026-04-26,18,91.63,78.80357166666667,0.0,0.0,P,91.63
2026-04-26,19,94.52,48.99154220949958,0.0,0.0,P,94.52
2026-04-26,20,77.65,-167.28150787037038,0.0,0.0,N,
2026-04-26,21,73.9,-312.8076986111111,0.0,0.0,N,
2026-04-26,22,73.67,-285.7857227777778,0.0,0.0,N,
2026-04-26,23,68.54,-135.23020527777777,0.0,0.0,N,
2026-04-26,24,84.0,13.585073472222222,0.0,0.0,P,84.0
2026-04-26,25,101.49374596554571,15.21666875,0.0,0.0,P,
2026-04-26,26,110.0,216.71555833333332,0.0,0.0,P,
2026-04-26,27,114.0,135.58759433333333,0.0,0.0,P,
2026-04-26,28,107.22,295.74070409982176,0.0,0.0,P,
2026-04-26,29,155.0,143.24078282828282,0.0,0.0,P,155.0
2026-04-26,30,117.2538491760714,96.57281140151515,0.0,0.0,P,117.12416666666668
2026-04-26,31,120.0,207.56878830862976,0.0,0.0,P,
2026-04-26,32,115.0,92.10833333333332,0.0,0.0,P,
2026-04-26,33,128.33,154.26693680555556,0.0,0.0,P,
2026-04-26,34,128.33,166.3779347689702,0.0,0.0,P,
2026-04-26,35,136.75,298.1641666666667,0.0,0.0,P,136.75
2026-04-26,36,136.75,25.994107142857143,0.0,0.0,P,
2026-04-26,37,169.0,268.71652714285716,0.0,0.0,P,
2026-04-26,38,136.75,82.09523742435734,0.0,0.0,P,
2026-04-26,39,136.75,46.833333333333336,0.0,0.0,P,
2026-04-26,40,136.75,141.49916555555555,0.0,0.0,P,
2026-04-26,41,96.67,-232.44015,0.0,0.0,N,
2026-04-26,42,95.77226005103915,-22.34167099206349,0.0,0.0,N,
2026-04-26,43,94.82,-2.4833333333333334,0.0,0.0,N,
2026-04-26,44,88.92,-53.49166666666667,0.0,0.0,N,
2026-04-26,45,88.77,-9.57856976190476,0.0,0.0,N,
2026-04-26,46,82.05,-129.91566836309525,0.0,0.0,N,
2026-04-26,47,82.1,-34.86880958333333,0.0,0.0,N,
2026-04-26,48,116.17,57.420211944444446,0.0,0.0,P,
2026-04-27,1,130.0,72.90416666666667,0.0,0.0,P,
2026-04-27,2,114.06,146.5225,0.0,0.0,P,
2026-04-27,3,82.1,-14.880411944444443,0.0,0.0,N,
2026-04-27,4,82.2,-14.584166944444444,0.0,0.0,N,
2026-04-27,5,82.2,-20.391666944444445,0.0,0.0,N,
2026-04-27,6,82.1,-107.09583333333332,0.0,0.0,N,
2026-04-27,7,113.95,1.6251701510863368,0.0,0.0,P,
2026-04-27,8,82.19,-68.075,0.0,0.0,N,
2026-04-27,9,118.44339966011395,20.21698287037037,0.0,0.0,P,
2026-04-27,10,82.19,-128.99505065104168,0.0,0.0,N,
2026-04-27,11,139.0,144.07580555555555,0.0,0.0,P,
2026-04-27,12,130.0,32.27018030639731,0.0,0.0,P,
2026-04-27,13,93.25,-40.227958641975306,0.0,0.0,N,
2026-04-27,14,139.0,69.19182051587302,0.0,0.0,P,
2026-04-27,15,89.52,-6.2375,0.0,0.0,N,
2026-04-27,16,82.92,-59.64615277777778,0.0,0.0,N,
2026-04-27,17,82.25,-213.1882051282051,0.0,0.0,N,
2026-04-27,18,82.1,-416.5910353996312,0.0,0.0,N,
2026-04-27,19,82.21,-800.2515963203463,0.0,0.0,N,
2026-04-27,20,82.21,-571.4163881060116,0.0,0.0,N,
2026-04-27,21,82.21,-579.9694504501915,0.0,0.0,N,
2026-04-27,22,15.0,-545.8192460714286,0.0,0.0,N,
2026-04-27,23,15.0,-379.91329365079366,0.0,0.0,N,
2026-04-27,24,80.21,-41.111111111111114,0.0,0.0,N,
2026-04-27,25,80.21,-191.7125,0.0,0.0,N,80.21
2026-04-27,26,80.21,-115.22569444444444,0.0,0.0,N,80.21
2026-04-27,27,-3.01,-282.07208333333335,0.0,0.0,N,
2026-04-27,28,15.0,-2.9210864814814816,0.0,0.0,N,
2026-04-27,29,15.0,-21.522039166666666,0.0,0.0,N,
2026-04-27,30,100.0,35.108123194444445,0.0,0.0,P,
2026-04-27,31,45.29,-180.8926306624379,0.0,0.0,N,
2026-04-27,32,104.0,32.93516602288393,0.0,0.0,P,
2026-04-27,33,80.05,-7.480331541218638,0.0,0.0,N,
2026-04-27,34,113.0,187.44129260078145,0.0,0.0,P,
2026-04-27,35,115.19622512989604,290.14342407330935,0.0,0.0,P,
2026-04-27,36,140.0,351.6136260936041,0.0,0.0,P,
2026-04-27,37,147.28,581.4980669874135,0.0,0.0,P,
2026-04-27,38,147.44,642.3916666666667,0.0,0.0,P,
2026-04-27,39,147.03,273.14166666666665,0.0,0.0,P,
2026-04-27,40,140.0,104.99520602449223,0.0,0.0,P,
2026-04-27,41,87.8,-106.8001022782651,0.0,0.0,N,
2026-04-27,42,81.0,-65.51108918128655,0.0,0.0,N,
2026-04-27,43,80.5,-200.7477775,0.0,0.0,N,
2026-04-27,44,83.0,-70.10465583333334,0.0,0.0,N,
2026-04-27,45,124.0,37.17619047619048,0.0,0.0,P,
2026-04-27,46,124.0,31.0201908146592,0.0,0.0,P,
2026-04-27,47,122.0,67.12836216164544,0.0,0.0,P,
2026-04-27,48,82.83,-97.88750277777778,0.0,0.0,N,
2026-04-28,1,79.89,-353.43079435185183,0.0,0.0,N,
2026-04-28,2,77.5,-425.85591885802467,0.0,0.0,N,
2026-04-28,3,78.24,-348.8594712301587,0.0,0.0,N,
2026-04-28,4,80.41,-25.752395416666666,0.0,0.0,N,
2026-04-28,5,73.16879470178574,-297.12985073329446,0.0,0.0,N,
2026-04-28,6,80.41,-26.345088319115096,0.0,0.0,N,
2026-04-28,7,66.51,-340.3742463888889,0.0,0.0,N,
2026-04-28,8,65.21,-410.52538482323234,0.0,0.0,N,
2026-04-28,9,65.21,-487.31230817375786,0.0,0.0,N,
2026-04-28,10,65.21,-376.6798217725296,0.0,0.0,N,
2026-04-28,11,65.21,-316.7115667784032,0.0,0.0,N,
2026-04-28,12,65.21,-323.9733974358974,0.0,0.0,N,
2026-04-28,13,69.43,-288.41611712962964,0.0,0.0,N,
2026-04-28,14,71.56,-286.83266906605974,0.0,0.0,N,
2026-04-28,15,73.4,-256.38159722222224,0.0,0.0,N,
2026-04-28,16,116.14,42.39433885683761,0.0,0.0,P,
2026-04-28,17,132.0,98.58166666666666,0.0,0.0,P,
2026-04-28,18,132.0,81.89115494505495,0.0,0.0,P,
2026-04-28,19,132.0,137.44497308699633,0.0,0.0,P,
2026-04-28,20,135.0,185.37368597222223,0.0,0.0,P,
2026-04-28,21,135.0,136.5159798611111,0.0,0.0,P,
2026-04-28,22,135.0,367.2282043055555,0.0,0.0,P,
2026-04-28,23,135.0,252.94003583333333,0.0,0.0,P,
2026-04-28,24,135.0,346.4673945833333,0.0,0.0,P,
2026-04-28,25,135.0,352.96893430555554,0.0,0.0,P,
2026-04-28,26,135.0,388.7399637301587,0.0,0.0,P,
2026-04-28,27,135.0,409.5592550616688,0.0,0.0,P,
2026-04-28,28,120.0,360.871579920635,0.0,0.0,P,
2026-04-28,29,120.0,364.1124755753968,0.0,0.0,P,
2026-04-28,30,120.0,412.8004272222222,0.0,0.0,P,
2026-04-28,31,114.0,192.6757298639861,0.0,0.0,P,
2026-04-28,32,115.4,227.74251055926956,0.0,0.0,P,
2026-04-28,33,83.81,-173.58042536757986,0.0,0.0,N,
2026-04-28,34,77.0,-126.10154421296296,0.0,0.0,N,
2026-04-28,35,81.0,-236.50287250015535,0.0,0.0,N,
2026-04-28,36,85.0,-164.61431854166668,0.0,0.0,N,
2026-04-28,37,113.0,81.78265347222222,0.0,0.0,P,
2026-04-28,38,118.0,7.280555555555556,0.0,0.0,P,
2026-04-28,39,100.0,-8.832043136446886,0.0,0.0,N,
2026-04-28,40,119.98,29.926701431623933,0.0,0.0,P,
2026-04-28,41,121.11,102.12734976478497,0.0,0.0,P,121.11
2026-04-28,42,110.26,49.29650669873609,0.0,0.0,P,110.26
2026-04-28,43,99.81,118.11374282635352,0.0,0.0,P,99.81
2026-04-28,44,118.05589599505676,305.9644831175391,0.0,0.0,P,117.121195808
2026-04-28,45,94.62,50.936886059322035,0.0,0.0,P,94.62
2026-04-28,46,89.28,130.0859052165725,0.0,0.0,P,89.28
2026-04-28,47,84.23,167.11634972222222,0.0,0.0,P,84.23
2026-04-28,48,96.83,246.65525751984129,0.0,0.0,P,96.83
2026-04-29,1,97.86169461209305,433.9291666666667,0.0,0.0,P,97.68125
2026-04-29,2,106.30228078674229,456.74305555555554,0.0,0.0,P,105.89133333333334
2026-04-29,3,136.0,791.2507617424243,0.0,0.0,P,136.0
2026-04-29,4,110.45,832.7701854627912,0.0,0.0,P,110.45
2026-04-29,5,109.1712463610226,1011.6548359722224,0.0,0.0,P,109.00425
2026-04-29,6,108.15,555.9933333333333,0.0,0.0,P,108.15
2026-04-29,7,99.7,200.42224555555555,0.0,0.0,P,99.7
2026-04-29,8,96.53210198283462,96.58644194444445,0.0,0.0,P,95.61275984064514
